Handle,Title,Namespace,Key,Type,Value,Source Field,Import Notes
salajeet,Salajeet,custom,urdu_name,single_line_text_field,سلاجیت,urduName/urduTitle,
salajeet,Salajeet,custom,short_description,multi_line_text_field,"Salajeet is a Morganics wellness blends item for careful routine use, herbal pantry planning and guided daily use, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
salajeet,Salajeet,custom,use_cases,list.single_line_text_field,"[""Careful routine use"",""Herbal pantry planning"",""Guided daily use""]",useCases,
salajeet,Salajeet,custom,benefits,list.single_line_text_field,"[""Convenience"",""Clear guidance"",""Traditional routine relevance""]",benefits,
salajeet,Salajeet,custom,usage,multi_line_text_field,"Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.",usage,
salajeet,Salajeet,custom,precautions,multi_line_text_field,"Wellness blends should be used carefully and are not a substitute for medical care. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
salajeet,Salajeet,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
salajeet,Salajeet,custom,faqs,json,"[{""q"":""What is Salajeet?"",""a"":""Salajeet is a Morganics wellness blends product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Salajeet?"",""a"":""Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.""},{""q"":""How should I store Salajeet?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Salajeet a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
salajeet,Salajeet,custom,keywords,multi_line_text_field,"Salajeet, سلاجیت, Morganics Salajeet, Salajeet Pakistan, buy Salajeet online, Salajeet price in Pakistan, Wellness Blends, Honey, Warm water, Herbal pantry items, professional guidance",keywords,
salajeet,Salajeet,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Warm water"",""Herbal pantry items"",""professional guidance""]",pairingIdeas,
salajeet,Salajeet,custom,source_id,single_line_text_field,salajeet,id,
salajeet,Salajeet,custom,source_sku,single_line_text_field,SHI-20,sku,
goji-berry,Goji Berry,custom,urdu_name,single_line_text_field,گوجی بیری,urduName/urduTitle,
goji-berry,Goji Berry,custom,short_description,multi_line_text_field,"Goji Berry is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
goji-berry,Goji Berry,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
goji-berry,Goji Berry,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
goji-berry,Goji Berry,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
goji-berry,Goji Berry,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
goji-berry,Goji Berry,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
goji-berry,Goji Berry,custom,faqs,json,"[{""q"":""What is Goji Berry?"",""a"":""Goji Berry is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Goji Berry?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Goji Berry?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Goji Berry a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
goji-berry,Goji Berry,custom,keywords,multi_line_text_field,"Goji Berry, گوجی بیری, Morganics Goji Berry, Goji Berry Pakistan, buy Goji Berry online, Goji Berry price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
goji-berry,Goji Berry,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
goji-berry,Goji Berry,custom,source_id,single_line_text_field,goji-berry,id,
goji-berry,Goji Berry,custom,source_sku,single_line_text_field,GOJI-100,sku,
mixed-berries,Mixed Berries,custom,urdu_name,single_line_text_field,مکس بیریز,urduName/urduTitle,
mixed-berries,Mixed Berries,custom,short_description,multi_line_text_field,"Mixed Berries is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
mixed-berries,Mixed Berries,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
mixed-berries,Mixed Berries,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
mixed-berries,Mixed Berries,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
mixed-berries,Mixed Berries,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
mixed-berries,Mixed Berries,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
mixed-berries,Mixed Berries,custom,faqs,json,"[{""q"":""What is Mixed Berries?"",""a"":""Mixed Berries is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Mixed Berries?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Mixed Berries?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Mixed Berries a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
mixed-berries,Mixed Berries,custom,keywords,multi_line_text_field,"Mixed Berries, مکس بیریز, Morganics Mixed Berries, Mixed Berries Pakistan, buy Mixed Berries online, Mixed Berries price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
mixed-berries,Mixed Berries,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
mixed-berries,Mixed Berries,custom,source_id,single_line_text_field,mixed-berries,id,
mixed-berries,Mixed Berries,custom,source_sku,single_line_text_field,MIXB-150,sku,
cranberry,Cranberry,custom,urdu_name,single_line_text_field,کرین بیری,urduName/urduTitle,
cranberry,Cranberry,custom,short_description,multi_line_text_field,"Cranberry is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
cranberry,Cranberry,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
cranberry,Cranberry,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
cranberry,Cranberry,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
cranberry,Cranberry,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
cranberry,Cranberry,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
cranberry,Cranberry,custom,faqs,json,"[{""q"":""What is Cranberry?"",""a"":""Cranberry is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Cranberry?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Cranberry?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Cranberry a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
cranberry,Cranberry,custom,keywords,multi_line_text_field,"Cranberry, کرین بیری, Morganics Cranberry, Cranberry Pakistan, buy Cranberry online, Cranberry price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
cranberry,Cranberry,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
cranberry,Cranberry,custom,source_id,single_line_text_field,cranberry,id,
cranberry,Cranberry,custom,source_sku,single_line_text_field,CRAN-150,sku,
shakar,Shakar,custom,urdu_name,single_line_text_field,شکر,urduName/urduTitle,
shakar,Shakar,custom,short_description,multi_line_text_field,"Shakar is a Morganics natural sweeteners item for tea, breakfast, desserts, cooking and family pantry restocking, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
shakar,Shakar,custom,use_cases,list.single_line_text_field,"[""Tea"",""Breakfast"",""Desserts"",""Cooking"",""Family pantry restocking""]",useCases,
shakar,Shakar,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Kitchen practicality"",""Familiar Pakistani taste""]",benefits,
shakar,Shakar,custom,usage,multi_line_text_field,"Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.",usage,
shakar,Shakar,custom,precautions,multi_line_text_field,"Natural sweeteners are still sweet foods; use according to your dietary needs. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
shakar,Shakar,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
shakar,Shakar,custom,faqs,json,"[{""q"":""What is Shakar?"",""a"":""Shakar is a Morganics natural sweeteners product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Shakar?"",""a"":""Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.""},{""q"":""How should I store Shakar?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Shakar a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
shakar,Shakar,custom,keywords,multi_line_text_field,"Shakar, شکر, Morganics Shakar, Shakar Pakistan, buy Shakar online, Shakar price in Pakistan, Natural Sweeteners, Daliya Oats, Chia Seeds, Herbal teas, Dry fruits",keywords,
shakar,Shakar,custom,pairing_ideas,list.single_line_text_field,"[""Daliya Oats"",""Chia Seeds"",""Herbal teas"",""Dry fruits""]",pairingIdeas,
shakar,Shakar,custom,source_id,single_line_text_field,shakar,id,
shakar,Shakar,custom,source_sku,single_line_text_field,SHAK-500,sku,
honey,Honey,custom,urdu_name,single_line_text_field,شہد,urduName/urduTitle,
honey,Honey,custom,short_description,multi_line_text_field,"Honey is a Morganics natural sweeteners item for tea, breakfast, desserts, cooking and family pantry restocking, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
honey,Honey,custom,use_cases,list.single_line_text_field,"[""Tea"",""Breakfast"",""Desserts"",""Cooking"",""Family pantry restocking""]",useCases,
honey,Honey,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Kitchen practicality"",""Familiar Pakistani taste""]",benefits,
honey,Honey,custom,usage,multi_line_text_field,"Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.",usage,
honey,Honey,custom,precautions,multi_line_text_field,"Natural sweeteners are still sweet foods; use according to your dietary needs. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
honey,Honey,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
honey,Honey,custom,faqs,json,"[{""q"":""What is Honey?"",""a"":""Honey is a Morganics natural sweeteners product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Honey?"",""a"":""Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.""},{""q"":""How should I store Honey?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Honey a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
honey,Honey,custom,keywords,multi_line_text_field,"Honey, شہد, Morganics Honey, Honey Pakistan, buy Honey online, Honey price in Pakistan, Natural Sweeteners, Daliya Oats, Chia Seeds, Herbal teas, Dry fruits",keywords,
honey,Honey,custom,pairing_ideas,list.single_line_text_field,"[""Daliya Oats"",""Chia Seeds"",""Herbal teas"",""Dry fruits""]",pairingIdeas,
honey,Honey,custom,source_id,single_line_text_field,honey,id,
honey,Honey,custom,source_sku,single_line_text_field,HNY-500,sku,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,urdu_name,single_line_text_field,مغز بادام عبد الوحیدی,urduName/urduTitle,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,urdu_title,single_line_text_field,مغز بادام عبد الوحیدی,urduTitle,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,short_description,multi_line_text_field,"Maghaz Badam Abdul Wahidi is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,faqs,json,"[{""q"":""What is Maghaz Badam Abdul Wahidi?"",""a"":""Maghaz Badam Abdul Wahidi is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Maghaz Badam Abdul Wahidi?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Maghaz Badam Abdul Wahidi?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Maghaz Badam Abdul Wahidi a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,keywords,multi_line_text_field,"Maghaz Badam Abdul Wahidi, مغز بادام عبد الوحیدی, Morganics Maghaz Badam Abdul Wahidi, Maghaz Badam Abdul Wahidi Pakistan, buy Maghaz Badam Abdul Wahidi online, Maghaz Badam Abdul Wahidi price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,aliases,list.single_line_text_field,"[""Maghaz Badam Abdul Wahidi"",""مغز بادام عبد الوحیدی""]",aliases,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,source_id,single_line_text_field,maghaz-badam-abdul-wahidi,id,
maghaz-badam-abdul-wahidi,Maghaz Badam Abdul Wahidi,custom,source_sku,single_line_text_field,MAGHAZ-BADAM-ABDUL,sku,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,urdu_name,single_line_text_field,مغز چلغوزہ فل روسٹ,urduName/urduTitle,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,urdu_title,single_line_text_field,مغز چلغوزہ فل روسٹ,urduTitle,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,short_description,multi_line_text_field,"Maghaz Chilgoza Full Roast is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,faqs,json,"[{""q"":""What is Maghaz Chilgoza Full Roast?"",""a"":""Maghaz Chilgoza Full Roast is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Maghaz Chilgoza Full Roast?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Maghaz Chilgoza Full Roast?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Maghaz Chilgoza Full Roast a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,keywords,multi_line_text_field,"Maghaz Chilgoza Full Roast, مغز چلغوزہ فل روسٹ, Morganics Maghaz Chilgoza Full Roast, Maghaz Chilgoza Full Roast Pakistan, buy Maghaz Chilgoza Full Roast online, Maghaz Chilgoza Full Roast price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,aliases,list.single_line_text_field,"[""Maghaz Chilgoza Full Roast"",""مغز چلغوزہ فل روسٹ""]",aliases,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,source_id,single_line_text_field,maghaz-chilgoza-full-roast,id,
maghaz-chilgoza-full-roast,Maghaz Chilgoza Full Roast,custom,source_sku,single_line_text_field,MAGHAZ-CHILGOZA-FU,sku,
dried-strawberry,Dried Strawberry,custom,urdu_name,single_line_text_field,خشک اسٹرابیری,urduName/urduTitle,
dried-strawberry,Dried Strawberry,custom,urdu_title,single_line_text_field,خشک اسٹرابیری,urduTitle,
dried-strawberry,Dried Strawberry,custom,short_description,multi_line_text_field,"Dried Strawberry is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
dried-strawberry,Dried Strawberry,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
dried-strawberry,Dried Strawberry,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
dried-strawberry,Dried Strawberry,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
dried-strawberry,Dried Strawberry,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
dried-strawberry,Dried Strawberry,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
dried-strawberry,Dried Strawberry,custom,faqs,json,"[{""q"":""What is Dried Strawberry?"",""a"":""Dried Strawberry is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Dried Strawberry?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Dried Strawberry?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Dried Strawberry a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
dried-strawberry,Dried Strawberry,custom,keywords,multi_line_text_field,"Dried Strawberry, خشک اسٹرابیری, Morganics Dried Strawberry, Dried Strawberry Pakistan, buy Dried Strawberry online, Dried Strawberry price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
dried-strawberry,Dried Strawberry,custom,aliases,list.single_line_text_field,"[""Dried Strawberry"",""خشک اسٹرابیری""]",aliases,
dried-strawberry,Dried Strawberry,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
dried-strawberry,Dried Strawberry,custom,source_id,single_line_text_field,dried-strawberry,id,
dried-strawberry,Dried Strawberry,custom,source_sku,single_line_text_field,DRIED-STRAWBERRY,sku,
dried-kiwi,Dried Kiwi,custom,urdu_name,single_line_text_field,خشک کیوی,urduName/urduTitle,
dried-kiwi,Dried Kiwi,custom,urdu_title,single_line_text_field,خشک کیوی,urduTitle,
dried-kiwi,Dried Kiwi,custom,short_description,multi_line_text_field,"Dried Kiwi is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
dried-kiwi,Dried Kiwi,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
dried-kiwi,Dried Kiwi,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
dried-kiwi,Dried Kiwi,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
dried-kiwi,Dried Kiwi,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
dried-kiwi,Dried Kiwi,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
dried-kiwi,Dried Kiwi,custom,faqs,json,"[{""q"":""What is Dried Kiwi?"",""a"":""Dried Kiwi is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Dried Kiwi?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Dried Kiwi?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Dried Kiwi a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
dried-kiwi,Dried Kiwi,custom,keywords,multi_line_text_field,"Dried Kiwi, خشک کیوی, Morganics Dried Kiwi, Dried Kiwi Pakistan, buy Dried Kiwi online, Dried Kiwi price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
dried-kiwi,Dried Kiwi,custom,aliases,list.single_line_text_field,"[""Dried Kiwi"",""خشک کیوی""]",aliases,
dried-kiwi,Dried Kiwi,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
dried-kiwi,Dried Kiwi,custom,source_id,single_line_text_field,dried-kiwi,id,
dried-kiwi,Dried Kiwi,custom,source_sku,single_line_text_field,DRIED-KIWI,sku,
dried-pineapple,Dried Pineapple,custom,urdu_name,single_line_text_field,خشک انناس,urduName/urduTitle,
dried-pineapple,Dried Pineapple,custom,urdu_title,single_line_text_field,خشک انناس,urduTitle,
